1,2,3,4,5,6,7,8,9
1,43017U,17073E,24299.6217,0.00016644,00000-0,95498-3,0,9992
2,43017,97.5551,170.6816,196650,215.9902,142.7947,14.9766354,
1,43018U,17073F,24298.66724,0.0004935,00000-0,18857-2,0,9996
2,43018,97.572,182.239,147476,179.8314,180.2995,15.16834095,
1,43018U,17073F,24298.66724,0.0004935,00000-0,18857-2,0,9996
2,43018,97.572,182.239,147476,179.8314,180.2995,15.16834095,
1,43018U,17073F,24299.65676,0.00040656,00000-0,15517-2,0,9990
2,43018,97.5717,183.2279,147406,176.4127,183.8201,15.16918987,
1,43022U,17074A,24298.84024,0.00017969,00000-0,73258-3,0,9995
2,43022,97.4843,30.0377,6418,166.4491,193.692,15.24489434,
1,43022U,17074A,24298.84024,0.00017969,00000-0,73258-3,0,9995
2,43022,97.4843,30.0377,6418,166.4491,193.692,15.24489434,
1,43022U,17074A,24299.82479,0.00018018,00000-0,73378-3,0,9994
2,43022,97.4844,31.0213,6478,163.7036,196.4411,15.2452513,
1,43023U,17074B,24298.82284,0.0001431,00000-0,60033-3,0,9999
2,43023,97.4871,30.4932,6311,181.7344,178.3872,15.2357569,
1,43023U,17074B,24298.82284,0.0001431,00000-0,60033-3,0,9999
2,43023,97.4871,30.4932,6311,181.7344,178.3872,15.2357569,
1,43023U,17074B,24299.87366,0.00013748,00000-0,57643-3,0,9993
2,43023,97.4872,31.5416,6358,178.0132,182.1131,15.23604058,
1,43024U,17074C,24299.8586,0.00014004,00000-0,63264-3,0,9996
2,43024,97.4863,29.7603,8741,189.656,170.4508,15.21040297,
1,43028U,17075A,24299.75543,0.00008451,00000-0,71941-3,0,9992
2,43028,34.9956,311.2589,1983,136.3596,223.7267,14.97127015,
1,43029U,17075B,24299.73279,0.00008348,00000-0,71094-3,0,9995
2,43029,34.995,310.9404,3476,43.8623,316.2359,14.97113398,
1,43030U,17075C,24299.51109,0.0000796,00000-0,67853-3,0,9996
2,43030,34.9961,312.1935,3542,225.3937,134.6481,14.97085226,
1,43031U,17075D,24298.66785,0.00088512,00000-0,13421-2,0,9999
2,43031,35.2032,46.4235,42684,237.8092,121.8492,15.52308594,
1,43031U,17075D,24299.56817,0.00075452,00000-0,11404-2,0,9996
2,43031,35.2033,40.5176,42544,246.1747,113.4517,15.52447697,
1,43032U,17076A,24299.52768,0.00000134,00000-0,14888-3,0,9998
2,43032,67.1455,211.7989,10298,257.8386,102.1545,13.97295952,
1,43032U,17076A,24299.88557,0.00000117,00000-0,13680-3,0,9990
2,43032,67.1454,210.9282,10293,257.6922,102.301,13.97296054,
1,43034U,17077A,24298.85104,0.00016465,00000-0,69212-3,0,9996
2,43034,97.1861,351.0031,1878,140.9485,219.1888,15.23484822,
1,43034U,17077A,24299.50784,0.00015848,00000-0,66595-3,0,9990
2,43034,97.1862,351.6322,1895,140.3275,219.8101,15.23505502,
1,43034U,17077A,24299.90192,0.00016518,00000-0,69364-3,0,9996
2,43034,97.1863,352.0096,1930,139.8377,220.3003,15.23518731,
1,43039U,17078A,24298.75119,-0.00000193,00000-0,00000-0,0,9991
2,43039,0.0198,172.5507,3109,48.6125,58.1336,1.00272326,25270
1,43039U,17078A,24299.69897,-0.00000192,00000-0,00000+0,0,9998
2,43039,0.0229,165.4336,3166,55.7739,40.2278,1.00272195,25269
1,43056U,17079B,24299.23323,-0.00000033,00000-0,00000+0,0,9991
2,43056,55.2882,238.0183,3893,289.6404,70.3032,1.70473882,42743
1,43058U,17079D,24298.50064,-0.00000029,00000-0,00000-0,0,9999
2,43058,55.2864,238.0347,4306,283.838,76.1013,1.70473809,42771
1,43065U,17082A,24298.77976,0.00000478,00000-0,21294-3,0,9995
2,43065,98.5569,8.1481,1255,98.662,261.4703,14.27285743,
1,43065U,17082A,24299.8313,0.00000568,00000-0,24992-3,0,9992
2,43065,98.5567,9.1768,1184,97.5336,262.598,14.27287331,
1,43067U,17082C,24298.87085,0.00066466,00000-0,14185-2,0,9992
2,43067,98.3359,270.0448,60391,339.4104,20.4707,15.42674262,
1,43067U,17082C,24298.87085,0.00066466,00000-0,14185-2,0,9992
2,43067,98.3359,270.0448,60391,339.4104,20.4707,15.42674262,
1,43068U,17082D,24298.82049,0.00055903,00000-0,23762-2,0,9993
2,43068,97.9788,57.8177,137303,232.6618,126.204,15.1461048,
1,43069U,17082E,24298.61881,0.00013529,00000-0,35519-2,0,9992
2,43069,98.3097,1.5809,27657,182.1403,177.9677,14.49050639,
1,43070U,17083A,24298.86323,0.00000347,00000-0,11668-3,0,9992
2,43070,86.4024,212.8686,1991,69.3561,290.7848,14.34219118,
1,43070U,17083A,24299.83999,0.00000521,00000-0,17893-3,0,9992
2,43070,86.4023,212.4612,1940,69.5565,290.5839,14.34221183,
1,43071U,17083B,24298.67927,0.00000673,00000-0,23334-3,0,9992
2,43071,86.4013,212.6465,1809,96.9309,263.2093,14.34227943,
1,43071U,17083B,24299.79557,0.00000654,00000-0,22653-3,0,9999
2,43071,86.401,212.181,1929,97.2457,262.8958,14.34213662,
1,43072U,17083C,24298.85689,0.00000351,00000-0,11822-3,0,9999
2,43072,86.4024,212.865,2235,81.3992,278.7456,14.34215697,
1,43072U,17083C,24299.83365,0.00000357,00000-0,12030-3,0,9990
2,43072,86.4022,212.4574,2237,81.736,278.4089,14.34217114,
1,43073U,17083D,24298.7554,0.00000946,00000-0,33087-3,0,9992
2,43073,86.4032,213.123,2376,82.1758,277.9707,14.34217404,
1,43073U,17083D,24299.52286,0.00000038,00000-0,66133-5,0,9992
2,43073,86.4031,212.8035,2431,85.0518,275.0956,14.34215538,
1,43074U,17083E,24298.86956,0.00000743,00000-0,25803-3,0,9995
2,43074,86.4022,212.9036,2060,80.7578,279.385,14.3422512,
1,43074U,17083E,24299.84631,0.00000723,00000-0,25088-3,0,9993
2,43074,86.4023,212.4961,2045,81.0448,279.0979,14.34226366,
1,43075U,17083F,24298.83788,0.0000086,00000-0,30009-3,0,9993
2,43075,86.4025,212.9166,2325,81.9544,278.1916,14.34223416,
1,43075U,17083F,24298.83788,0.0000086,00000-0,30009-3,0,9993
2,43075,86.4025,212.9166,2325,81.9544,278.1916,14.34223416,
1,43076U,17083G,24298.85054,0.00000082,00000-0,22219-4,0,9991
2,43076,86.4028,212.9917,2143,67.0426,293.0995,14.34215424,
1,43076U,17083G,24299.8273,0.00000936,00000-0,32716-3,0,9992
2,43076,86.4027,212.584,2151,67.7395,292.4028,14.34218839,
1,43077U,17083H,24298.8442,0.00000318,00000-0,10633-3,0,9995
2,43077,86.4023,212.8593,2117,84.2394,275.9043,14.34219046,
1,43078U,17083J,24298.72661,0.00000592,00000-0,20448-3,0,9999
2,43078,86.4029,181.4395,1718,99.8057,260.3333,14.34219833,
1,43078U,17083J,24299.6336,0.00000629,00000-0,21739-3,0,9997
2,43078,86.4029,181.061,1745,101.2139,258.9253,14.34221067,
1,43079U,17083K,24298.83152,0.00001343,00000-0,47256-3,0,9991
2,43079,86.4029,213.0107,2047,83.4708,276.6721,14.34218797,
1,43079U,17083K,24299.5292,0.00001232,00000-0,43282-3,0,9998
2,43079,86.4028,212.7195,2031,83.2735,276.8692,14.34220434,
1,43080U,17084A,24298.82414,0.00016989,00000-0,71998-3,0,9995
2,43080,97.207,354.397,1103,195.9765,164.1438,15.23204962,
1,43080U,17084A,24299.87522,0.00015503,00000-0,65674-3,0,9994
2,43080,97.2071,355.4064,1189,190.8482,169.273,15.23237746,
1,43081U,17085A,24299.61351,0.00010799,00000-0,91953-3,0,9990
2,43081,34.9951,191.3894,5382,309.764,50.2592,14.97066549,
1,43082U,17085B,24299.83708,0.00008083,00000-0,68827-3,0,9991
2,43082,34.994,190.1864,4151,181.6954,178.3739,14.97121923,
1,43083U,17085C,24299.85951,0.00007992,00000-0,67956-3,0,9994
2,43083,34.9943,190.4435,7109,306.6106,53.3947,14.97164687,
1,43084U,17085D,24298.87126,0.00018563,00000-0,76926-3,0,9994
2,43084,34.665,110.2464,74656,271.7478,87.468,15.20429136,
1,43084U,17085D,24299.72486,0.00017604,00000-0,72899-3,0,9993
2,43084,34.665,104.8764,74657,279.4248,79.8027,15.2045967,
1,43088U,17086B,24297.85297,-0.00000108,00000-0,00000-0,0,9999
2,43088,6.014,72.7254,129547,13.4336,346.9097,0.98388156,24520
1,43099U,18002A,24298.82407,0.00058782,00000-0,11887-2,0,9999
2,43099,97.3642,20.0107,1899,315.0286,45.0809,15.46264074,
1,43099U,18002A,24298.82407,0.00058782,00000-0,11887-2,0,9999
2,43099,97.3642,20.0107,1899,315.0286,45.0809,15.46264074,
1,43099U,18002A,24299.85946,0.00056224,00000-0,11328-2,0,9994
2,43099,97.3644,21.0627,1982,310.0981,50.0095,15.46382672,
1,43100U,18002B,24298.80072,0.00066549,00000-0,12324-2,0,9994
2,43100,97.3655,20.9633,953,118.155,241.9797,15.48780784,
1,43100U,18002B,24299.5114,0.00062732,00000-0,11588-2,0,9992
2,43100,97.3659,21.6883,984,112.5692,247.5663,15.48869409,
1,43100U,18002B,24299.83443,0.00067888,00000-0,12510-2,0,9993
2,43100,97.3659,22.0176,909,108.4383,251.6967,15.4891717,
1,43107U,18003A,24299.57748,-0.00000069,00000-0,00000+0,0,9996
2,43107,54.8386,323.131,2186,75.1136,284.9543,1.86232545,46195
1,43110U,18003D,24298.68472,0.00001025,00000-0,14797-2,0,9998
2,43110,54.9556,103.0019,5549824,235.4454,59.33,4.562618101,
1,43111U,18004A,24298.79223,0.00013719,00000-0,65470-3,0,9999
2,43111,97.4151,356.084,1046,258.8617,101.25,15.19181965,
1,43111U,18004A,24298.79223,0.00013719,00000-0,65470-3,0,9999
2,43111,97.4151,356.084,1046,258.8617,101.25,15.19181965,
1,43111U,18004A,24299.8461,0.00013208,00000-0,62996-3,0,9992
2,43111,97.4153,357.1185,1084,252.018,108.0936,15.19209378,
1,43113U,18004C,24298.59884,0.00007766,00000-0,56483-3,0,9995
2,43113,99.3006,128.0007,371077,114.8348,249.1916,14.62319589,
1,43113U,18004C,24299.76206,0.00007172,00000-0,52200-3,0,9996
2,43113,99.3004,129.3126,371051,111.3087,252.8143,14.62335639,
1,43115U,18004E,24298.82222,0.00052861,00000-0,86217-3,0,9991
2,43115,97.2509,10.1051,6400,149.2418,210.9211,15.5241723,
1,43115U,18004E,24299.53125,0.00043537,00000-0,70951-3,0,9990
2,43115,97.2508,10.8208,6490,146.76,213.4062,15.52482537,
1,43117U,88053E,24299.81151,0.0000063,00000-0,21772-3,0,9997
2,43117,74.0509,326.6205,21712,269.1909,90.6757,14.37737322,
1,43146U,18006A,24298.83574,0.00019606,00000-0,82498-3,0,9992
2,43146,97.5898,74.5301,2718,181.603,178.5198,15.23421791,
1,43146U,18006A,24299.88666,0.00019335,00000-0,81267-3,0,9994
2,43146,97.5896,75.5929,2757,178.4498,181.6747,15.23462759,
1,43152U,18007A,24298.89608,0.00023854,00000-0,10320-2,0,9992
2,43152,97.4107,303.8139,1821,91.059,269.0855,15.22435146,
1,43152U,18007A,24298.89608,0.00023854,00000-0,10320-2,0,9992
2,43152,97.4107,303.8139,1821,91.059,269.0855,15.22435146,
1,43152U,18007A,24299.55333,0.00020163,00000-0,87249-3,0,9998
2,43152,97.4107,304.4616,1874,94.2973,265.8477,15.22463524,
1,43152U,18007A,24299.88196,0.00022256,00000-0,96207-3,0,9999
2,43152,97.4106,304.7858,1883,93.4221,266.723,15.22478036,
1,43159U,18008E,24298.86546,0.00013901,00000-0,60845-3,0,9999
2,43159,97.2339,326.9527,12083,44.637,315.5837,15.22084707,
1,43159U,18008E,24298.86546,0.00013901,00000-0,60845-3,0,9999
2,43159,97.2339,326.9527,12083,44.637,315.5837,15.22084707,
1,43159U,18008E,24299.85158,0.00013491,00000-0,59019-3,0,9998
2,43159,97.2338,327.9012,11946,41.3052,318.9086,15.22110838,
1,43160U,18008F,24298.83267,0.00014455,00000-0,63857-3,0,9994
2,43160,97.2349,326.6101,9342,58.3185,301.8962,15.21786187,
1,43160U,18008F,24298.83267,0.00014455,00000-0,63857-3,0,9994
2,43160,97.2349,326.6101,9342,58.3185,301.8962,15.21786187,
1,43160U,18008F,24299.55596,0.00012869,00000-0,56866-3,0,9996
2,43160,97.235,327.3057,9324,56.3448,303.8677,15.21805491,
1,43160U,18008F,24299.81898,0.00013718,00000-0,60576-3,0,9996
2,43160,97.235,327.5586,9308,55.6408,304.5708,15.21813714,
1,43161U,18008G,24299.53641,0.0000236,00000-0,43387-3,0,9999
2,43161,98.2116,303.5289,369794,80.0212,284.2488,14.30655058,
1,43162U,18009A,24298.74292,0.00000118,00000-0,00000-0,0,9991
2,43162,2.2323,341.1741,2255,246.1066,274.4101,1.00272504,24826
1,43162U,18009A,24299.58457,0.00000119,00000-0,00000+0,0,9994
2,43162,2.2313,341.213,2200,247.1801,217.1229,1.0027244,24820
1,43169U,18011A,24298.83866,0.00006872,00000-0,59959-3,0,9990
2,43169,34.996,200.1228,3847,233.7994,126.2356,14.96204715,
1,43169U,18011A,24299.77285,0.0000712,00000-0,62091-3,0,9995
2,43169,34.9959,194.4861,3953,240.1392,119.8922,14.96218355,
1,43170U,18011B,24299.83046,0.000082,00000-0,69921-3,0,9996
2,43170,34.9953,190.962,3251,138.396,221.6995,14.97068399,
1,43171U,18011C,24298.82526,0.00008538,00000-0,72763-3,0,9992
2,43171,34.9944,196.8351,2648,194.8989,165.1639,14.97083482,
1,43171U,18011C,24299.82559,0.00008249,00000-0,70280-3,0,9998
2,43171,34.9944,190.791,2808,203.1372,156.9209,14.97099943,
1,43172U,18011D,24298.81898,0.00008442,00000-0,71973-3,0,9994
2,43172,34.9959,197.0516,4402,232.8772,127.1532,14.97062953,
1,43172U,18011D,24298.81898,0.00008442,00000-0,71973-3,0,9994
2,43172,34.9959,197.0516,4402,232.8772,127.1532,14.97062953,
1,43172U,18011D,24299.81932,0.00008399,00000-0,71578-3,0,9999
2,43172,34.9959,191.0076,4498,239.7197,120.3065,14.97079812,
1,43175U,18012B,24297.83999,-0.00000287,00000-0,00000+0,0,9995
2,43175,0.0185,323.5516,1138,258.8098,65.2934,1.00271307,25001
1,43176U,18012C,24298.52622,0.00000433,00000-0,12079-2,0,9997
2,43176,21.0674,171.755,7477820,178.3669,187.5394,1.99629286,47172
1,43179U,18013B,24298.58821,0.00025527,00000-0,44228-2,0,9997
2,43179,24.4514,332.9336,7498388,245.2944,23.3446,2.02771139,40909
1,43179U,18013B,24299.57398,0.00022504,00000-0,39223-2,0,9993
2,43179,24.4503,332.6047,7498124,245.8634,22.9945,2.0281567,41193
1,43180U,18014A,24298.79842,0.00008867,00000-0,38467-3,0,9995
2,43180,97.3858,204.3671,1913,98.3153,261.83,15.22574558,
1,43180U,18014A,24299.52134,0.0000799,00000-0,34684-3,0,9992
2,43180,97.3859,205.0777,1923,98.4711,261.6744,15.22585151,
1,43180U,18014A,24299.84994,0.00008394,00000-0,36416-3,0,9999
2,43180,97.3859,205.4008,1929,98.4511,261.6944,15.22591595,
1,43181U,18014B,24298.83062,0.00009364,00000-0,40604-3,0,9991
2,43181,97.3864,204.4929,1905,91.5104,268.6351,15.22573883,
1,43181U,18014B,24299.81642,0.00008946,00000-0,38788-3,0,9993
2,43181,97.3866,205.4622,1930,92.4144,267.7314,15.22591242,
1,43182U,18014C,24298.7113,0.00036999,00000-0,17498-2,0,9992
2,43182,97.5714,201.5059,8191,269.3498,90.6798,15.19252043,
1,43182U,18014C,24298.7113,0.00036999,00000-0,17498-2,0,9992
2,43182,97.5714,201.5059,8191,269.3498,90.6798,15.19252043,
1,43183U,18014D,24298.69334,0.00071298,00000-0,26270-2,0,9991
2,43183,97.5686,204.065,5710,241.6587,118.4077,15.27529904,
1,43183U,18014D,24298.69334,0.00071298,00000-0,26270-2,0,9991
2,43183,97.5686,204.065,5710,241.6587,118.4077,15.27529904,
1,43183U,18014D,24299.74141,0.00059858,00000-0,22002-2,0,9998
2,43183,97.5691,205.1292,5723,235.2903,124.7797,15.27666051,
1,43184U,18014E,24298.70703,0.00035399,00000-0,16264-2,0,9992
2,43184,97.5454,200.8127,6795,234.8985,125.1614,15.20271687,
1,43184U,18014E,24298.70703,0.00035399,00000-0,16264-2,0,9992
2,43184,97.5454,200.8127,6795,234.8985,125.1614,15.20271687,
1,43185U,18014F,24298.73134,0.00050053,00000-0,20596-2,0,9997
2,43185,97.5724,202.7961,3656,234.1499,125.9399,15.23959188,
1,43185U,18014F,24299.71621,0.00045665,00000-0,18752-2,0,9994
2,43185,97.5723,203.7907,3697,227.6118,132.4806,15.24052831,
1,43186U,18014G,24298.70879,0.00012505,00000-0,83257-3,0,9995
2,43186,97.5756,198.3751,7920,293.0345,67.0047,15.0723442,
1,43187U,18014H,24298.71182,0.00012953,00000-0,86231-3,0,9997
2,43187,97.5763,198.3369,8550,286.6026,73.4262,15.07225076,
1,43187U,18014H,24299.70764,0.00011314,00000-0,75344-3,0,9992
2,43187,97.5762,199.3176,8545,282.1107,77.9163,15.07247699,
1,43188U,18014J,24298.7098,0.00012645,00000-0,84164-3,0,9991
2,43188,97.5769,198.4588,8461,287.4997,72.5306,15.072382,
1,43188U,18014J,24299.70562,0.00011207,00000-0,74610-3,0,9990
2,43188,97.5768,199.4397,8503,282.8923,77.1355,15.07260632,
1,43189U,18014K,24298.78022,0.00012394,00000-0,82505-3,0,9994
2,43189,97.5788,198.5016,9991,277.3622,82.647,15.07228405,
1,43189U,18014K,24299.70966,0.00011428,00000-0,76069-3,0,9990
2,43189,97.5786,199.4174,10008,273.2046,86.8037,15.07250028,
1,43191U,69082LJ,24299.75322,0.0000039,00000-0,32182-3,0,9996
2,43191,70.0139,302.236,20875,199.1186,160.9139,13.96114037,
1,43194U,18015C,24299.87891,0.00026542,00000-0,11991-2,0,9995
2,43194,97.6252,85.0107,9793,88.2012,272.0344,15.20893031,
1,43213U,99025EYM,24298.64833,0.00007249,00000-0,33933-2,0,9992
2,43213,98.7638,0.3629,55767,344.3029,15.6416,14.19690319,
1,43215U,18020A,24298.84959,0.00006349,00000-0,30525-3,0,9992
2,43215,97.4466,303.8752,1663,91.404,268.7385,15.19154955,
1,43226U,18022A,24298.61073,-0.00000099,00000-0,00000-0,0,9992
2,43226,0.0313,62.0274,3100,174.8325,271.8242,1.00271234,24407
1,43226U,18022A,24299.54781,-0.00000097,00000-0,00000+0,0,9995
2,43226,0.0441,68.5982,3083,168.8144,249.5422,1.00271374,24427
1,43231U,18024A,24298.62138,-0.0000003,00000-0,00000+0,0,9990
2,43231,0.0551,5.2066,2820,213.6022,141.1748,5.001150261,
1,43231U,18024A,24298.62138,-0.0000003,00000-0,00000-0,0,9991
2,43231,0.0551,5.2066,2820,213.6022,141.1748,5.001150261,
1,43232U,18024B,24298.47415,-0.0000003,00000-0,00000-0,0,9995
2,43232,0.0561,9.4856,2764,208.9823,141.5163,5.001153681,
1,43232U,18024B,24299.4736,-0.00000029,00000-0,00000+0,0,9996
2,43232,0.0561,9.4672,2767,210.4639,140.0526,5.001153941,
1,43236U,18025A,24298.86164,0.00024245,00000-0,89490-3,0,9993
2,43236,97.5733,72.3767,4118,304.3168,55.768,15.27752923,
1,43236U,18025A,24299.84409,0.0002264,00000-0,83490-3,0,9996
2,43236,97.5733,73.3745,4057,300.8829,59.2011,15.27797758,
1,43241U,18027A,24298.71077,-0.00000137,00000-0,00000-0,0,9990
2,43241,1.944,97.6939,1301533,79.993,142.4389,1.19316673,28693
1,43245U,18029A,24299.70989,-0.00000066,00000-0,00000+0,0,9997
2,43245,54.7174,320.8207,2300,251.9639,108.0525,1.86232806,44735
1,43246U,18029B,24299.63937,-0.00000066,00000-0,00000+0,0,9993
2,43246,54.7152,320.8514,3230,342.3429,17.6873,1.86232963,44722
1,43247U,18029C,24298.71979,0.0000127,00000-0,13996-2,0,9996
2,43247,54.9796,79.9654,5469037,244.1037,50.7722,4.709956741,
1,43249U,18030A,24298.73296,0.0000013,00000-0,39212-4,0,9997
2,43249,86.4029,181.3798,2169,80.5515,279.5926,14.34213454,
1,43250U,18030B,24298.7393,0.00000743,00000-0,25809-3,0,9995
2,43250,86.4029,181.3512,2038,77.6785,282.4639,14.34220166,
1,43250U,18030B,24299.71606,0.00000734,00000-0,25509-3,0,9992
2,43250,86.4028,180.9438,2012,77.9722,282.17,14.34221479,
1,43251U,18030C,24298.75834,0.00000748,00000-0,25998-3,0,9994
2,43251,86.4031,181.3831,1848,79.4166,280.7238,14.34223565,
1,43251U,18030C,24299.73509,0.00000725,00000-0,25187-3,0,9993
2,43251,86.403,180.9756,1828,79.7719,280.3683,14.34224796,
1,43252U,18030D,24298.77735,0.00000404,00000-0,13735-3,0,9995
2,43252,86.4033,181.3893,2266,85.4849,274.6605,14.34222221,
1,43253U,18030E,24298.76467,0.00000657,00000-0,22750-3,0,9993
2,43253,86.4032,181.3679,2561,79.4329,280.7155,14.3421947,
1,43253U,18030E,24299.60189,0.00000579,00000-0,19965-3,0,9992
2,43253,86.403,181.0186,2527,78.4542,281.6938,14.34219877,
1,43254U,18030F,24299.72239,0.00000263,00000-0,87012-4,0,9997
2,43254,86.403,180.9826,2370,78.3803,281.7658,14.34214897,
1,43255U,18030G,24298.71393,0.00000735,00000-0,25548-3,0,9992
2,43255,86.4032,181.4373,2081,76.8715,283.2713,14.34221223,
1,43255U,18030G,24299.76045,0.00000731,00000-0,25406-3,0,9994
2,43255,86.4031,181.0008,2048,76.9539,283.1885,14.34222663,
1,43256U,18030H,24298.75199,0.00000747,00000-0,25975-3,0,9999
2,43256,86.4028,181.3325,2372,73.4634,286.6822,14.34223907,
1,43256U,18030H,24299.72875,0.00000678,00000-0,23502-3,0,9999
2,43256,86.4027,180.925,2352,73.238,286.9073,14.3422476,
1,43258U,18030K,24298.63147,0.0000047,00000-0,16065-3,0,9997
2,43258,86.4035,181.5481,2520,76.4501,283.6975,14.34223491,
1,43258U,18030K,24299.74777,0.00000462,00000-0,15794-3,0,9993
2,43258,86.4034,181.0823,2542,76.0249,284.1229,14.34218062,
1,43259U,18031A,24298.80994,0.00002919,00000-0,42504-3,0,9996
2,43259,97.8062,2.1384,5133,126.2189,233.9496,14.76594936,
1,43259U,18031A,24299.82641,0.00003095,00000-0,45010-3,0,9992
2,43259,97.8062,3.1212,5184,123.6707,236.4998,14.76601097,
1,43260U,18031B,24299.80465,0.00002897,00000-0,42177-3,0,9991
2,43260,97.8055,3.0111,5443,163.033,197.1063,14.76606564,
1,43261U,18031C,24298.81694,0.00016015,00000-0,16959-2,0,9997
2,43261,97.836,13.8465,4085,87.2608,272.9076,14.89215088,
1,43262U,18031D,24298.83154,0.00003089,00000-0,44946-3,0,9996
2,43262,97.8065,2.1908,2672,131.9072,228.2367,14.7659645,
1,43262U,18031D,24299.50919,0.00002885,00000-0,42013-3,0,9996
2,43262,97.8065,2.8459,2709,130.4029,229.7418,14.76600163,
1,43262U,18031D,24299.84801,0.00003055,00000-0,44452-3,0,9999
2,43262,97.8065,3.1735,2723,129.6139,230.5312,14.76602608,
1,43263U,18031E,24298.51359,0.00006512,00000-0,94342-3,0,9999
2,43263,97.7118,317.3571,43187,133.5609,226.92,14.75756657,
1,43264U,18031F,24298.6374,0.00015631,00000-0,79989-3,0,9995
2,43264,98.185,161.932,95684,294.875,64.2555,15.12753978,
1,43264U,18031F,24299.56343,0.00012755,00000-0,65356-3,0,9991
2,43264,98.1853,162.9255,95534,291.7154,67.3926,15.12777183,
1,43265U,18031G,24298.79129,0.00017183,00000-0,17930-2,0,9993
2,43265,97.8319,12.6233,5247,74.8294,285.3504,14.89788714,
1,43266U,18031H,24298.86302,0.00022797,00000-0,18665-2,0,9992
2,43266,98.1131,73.6126,29146,163.0681,197.152,14.98976174,
1,43266U,18031H,24298.86302,0.00022797,00000-0,18665-2,0,9992
2,43266,98.1131,73.6126,29146,163.0681,197.152,14.98976174,
1,43270U,18031J,24299.62821,0.00002377,00000-0,32883-3,0,9996
2,43270,97.8037,3.5608,6481,82.5427,277.652,14.78952898,
1,43271U,18033A,24298.65166,-0.000001,00000-0,00000-0,0,9996
